title,originallink,link,description,pubDate
 핀다에서 찾는다 핀다 신규 브랜드 캠페인 시작,https://www.etnews.com/20251014000107,https://n.news.naver.com/mnews/article/030/0003358636?sid=101,핀테크 기업 핀다 대표 이혜민 박홍민 가 신규 브랜드 캠페인 Find at Finda 를 시작한다 핀다는 88개 금융회사와 제휴한 업계 최대 대출비교 플랫폼 핀다 앱 서비스를 운영하며 직업 신용 소득 등 다양한 군집의 ,"Tue, 14 Oct 2025 10:26:00 +0900"
블록체인 기반 핀테크 스타트업 크로스허브 시드 투자 8억 유치,https://www.sedaily.com/NewsView/2GZ6BAXI4J,https://n.news.naver.com/mnews/article/011/0004542928?sid=102,Tech 핀테크 시장의 차세대 주자로 주목받고 있다 이번 투자에는 크립톤과 제타플랜인베스트먼트 부산창경 관계자는 크로스허브는 기술력과 실행력을 겸비한 유망 핀테크 스타트업으로 빠른 성장세를 ,"Tue, 14 Oct 2025 10:18:00 +0900"
삼일PwC 위벤처스 스타트업 성장 지원 위한 MOU 체결,http://www.joseilbo.com/news/news_read.php?uid=554444&class=10&grp=,https://n.news.naver.com/mnews/article/123/0002369715?sid=101,2019년 설립된 위벤처스는 딥테크 정보통신기술 ICT 소비재 핀테크 반도체 등 다양한 분야에서 전문성을 갖춘 파트너들이 활약 중이다 설립 5년 만에 운용자산 6000억 원을 돌파하며 대형 VC로 성장하고 있다 이번 ,"Tue, 14 Oct 2025 10:08:00 +0900"
카카오페이증권 제1회 AI 해커톤 대회 개최,http://www.newswell.co.kr/news/articleView.html?idxno=13639,http://www.newswell.co.kr/news/articleView.html?idxno=13639,올해 카카오페이증권은 AI에 기반한 투자정보 서비스를 순차적으로 선보이는 등 핀테크 증권사로서 기술을 통한 사용자 투자 경험 혁신에 박차를 가하고 있다 카카오페이증권 이형주 AI서비스센터장은 quot 이번 ,"Tue, 14 Oct 2025 10:08:00 +0900"
삼일PwC 위벤처스 스타트업 성장 지원 위한 업무협약 체결,https://www.hankyung.com/article/202510146743r,https://n.news.naver.com/mnews/article/015/0005196282?sid=101,2019년 설립된 위벤처스는 딥테크 정보통신기술 ICT 소비재 핀테크 반도체 등 다양한 분야에서 전문성을 갖춘 파트너들이 일하고 있다 설립 5년 만에 운용자산 6000억원을 넘겼다 이번 협약을 통해 두 회사는 ,"Tue, 14 Oct 2025 10:06:00 +0900"
 quot 당신이 원하던 그 대출 핀다에서 quot 핀다 새 브랜드 캠페인 Find at Find ,https://www.fetv.co.kr/news/article.html?no=202927,https://www.fetv.co.kr/news/article.html?no=202927,핀테크 기업 핀다가 신규 브랜드 캠페인 Find at Finda 를 시작한다고 14일 밝혔다 핀다는 88개 금융회사와 제휴한 업계 최대 대출비교 플랫폼 핀다 앱 서비스를 운영하며 직업 신용 소득 등 다양한 군집의 고객층이 ,"Tue, 14 Oct 2025 10:04:00 +0900"
패스트파이브 재계약률 94 사무실은 이제 비용 아닌 경쟁력 ,https://www.econovill.com/news/articleView.html?idxno=714464,https://www.econovill.com/news/articleView.html?idxno=714464,글로벌 핀테크 기업 와이어바알리 는 2019년 입주 후 6년 넘게 패스트파이브를 이용 중이다 회사 성장 단계에 맞춰 필요한 규모의 사무실로 유연하게 이전하고 전문적인 시설 관리를 받을 수 있었던 점을 장기 ,"Tue, 14 Oct 2025 10:02:00 +0900"
삼일PwC 위벤처스와 스타트업 성장 지원 MOU 체결,https://www.newsis.com/view/NISX20251014_0003361505,https://n.news.naver.com/mnews/article/003/0013532611?sid=101,2019년 설립된 위벤처스는 딥테크 정보통신기술 ICT 소비재 핀테크 반도체 등 다양한 분야에서 전문성을 갖춘 파트너들이 활동하고 있다 설립 5년 만에 운용자산 6000억원을 돌파하며 대형 VC로 성장 중이다 두 회사는 ,"Tue, 14 Oct 2025 10:02:00 +0900"
 창간기획 사람 아이디어 모이는 놀이터 만들어 창업국가 아일랜 ,https://www.moneys.co.kr/article/2025092516071112208,https://n.news.naver.com/mnews/article/417/0001106343?sid=101,에너지 분야에서는 루클룬 에너지 Clune Energy 가 SK에코플랜트와 함께 연료전지 프로젝트를 추진하고 있고 핀테크 기업 트랜스퍼메이트 TransferMate 는 국내 송금 플랫폼 모인 Moin 과 파트너십을 맺었다 금융 ,"Tue, 14 Oct 2025 10:00:00 +0900"
카카오페이증권 제1회 AI 해커톤 대회 개최,https://www.sentv.co.kr/article/view/sentv202510140040,https://www.sentv.co.kr/article/view/sentv202510140040,올해 카카오페이증권은 AI에 기반한 투자정보 서비스를 순차적으로 선보이는 등 핀테크 증권사로서 기술을 통한 사용자 투자 경험 혁신에 박차를 가하고 있다 이형주 카카오페이증권 AI서비스센터장은 이번 ,"Tue, 14 Oct 2025 09:58:00 +0900"
핀다 새 브랜드 캠페인 Find at Finda 선봬,http://www.finomy.com/news/articleView.html?idxno=240708,http://www.finomy.com/news/articleView.html?idxno=240708,핀테크 기업 핀다는 14일 신규 브랜드 캠페인 Find at Finda 를 시작한다고 밝혔다 핀다는 88개 금융회사와 제휴한 업계 최대 대출비교 플랫폼 핀다 앱 서비스를 운영하며 직업 신용 소득 등 다양한 군집의 고객층이 ,"Tue, 14 Oct 2025 09:56:00 +0900"
카카오페이증권 제1회 AI 해커톤 대회 개최,https://www.joongangenews.com/news/articleView.html?idxno=456746,https://www.joongangenews.com/news/articleView.html?idxno=456746,올해 카카오페이증권은 AI에 기반한 투자정보 서비스를 순차적으로 선보이는 등 핀테크 증권사로서 기술을 통한 사용자 투자 경험 혁신에 박차를 가하고 있다 이형주 카카오페이증권 AI서비스센터장은 quot 이번 ,"Tue, 14 Oct 2025 09:54:00 +0900"
부산창경 보육기업 크로스허브 4개 투자사로부터 시드 투자 유치 ,https://www.inthenews.co.kr/news/article.html?no=77944,https://www.inthenews.co.kr/news/article.html?no=77944,총 투자금은 8억원으로 설립 1년 만에 빠르게 성장한 딥테크 핀테크 스타트업으로 평가받고 있습니다 이 크로스허브는 부산창경의 2025년 BOUNCE 스마트해양 핀테크 액셀러레이팅 BOUNCE AC 프로그램 선정 기업으로 ,"Tue, 14 Oct 2025 09:50:00 +0900"
하프모어 누적 35억 원 규모 투자 유치 미국 전역 서비스 확대 추진,https://platum.kr/archives/272349,https://platum.kr/archives/272349,이재범 CTO 왼쪽 이주현 CEO 오른쪽 실리콘밸리에 본사를 둔 한인 핀테크 스타트업 하프모어 Halfmore 가 계기 quot 라며 quot AI와 핀테크 기술을 접목해 모든 가정이 자녀 양육 과정에서 겪는 재정적 고민을 보다 쉽게 해결할 ,"Tue, 14 Oct 2025 09:50:00 +0900"
핀다 새 브랜드 캠페인 선봬 누구나 원하는 금융 찾는다,https://view.asiae.co.kr/article/2025101409481120489,https://n.news.naver.com/mnews/article/277/0005663871?sid=101,핀테크 기업 핀다는 신규 브랜드 캠페인 Find at Finda 핀다에서 찾는다 를 시작한다고 14일 밝혔다 핀다는 금융회사 88곳과 제휴한 업계 최대 대출비교 플랫폼인 핀다 애플리케이션 서비스를 운영한다 직업 신용 소득 ,"Tue, 14 Oct 2025 09:50:00 +0900"
삼일PwC 위벤처스와 스타트업 성장 지원 위한 MOU,http://www.edaily.co.kr/news/newspath.asp?newsid=02637126642332920,https://n.news.naver.com/mnews/article/018/0006137577?sid=101,2019년 설립된 위벤처스는 딥테크 정보통신기술 ICT 소비재 핀테크 반도체 등 다양한 분야에서 전문성을 갖춘 파트너들이 활약 중이다 설립 5년 만에 운용자산 6000억원을 돌파했다 이번 협약을 통해 양사는 ,"Tue, 14 Oct 2025 09:47:00 +0900"
아크포인트 전략적 투자 유치 스테이블코인 사업 본격화,http://www.hansbiz.co.kr/news/articleView.html?idxno=782763,http://www.hansbiz.co.kr/news/articleView.html?idxno=782763,오 대표는 quot 소프트뱅크벤처스와 베인앤컴퍼니 출신 핀테크 전문가 서울대와 카이스트 출신 AI 엔지니어 등 핵심 인력을 이미 영입했다 quot 고 설명했다 블록체인과 AI 기술이 융합된 새로운 서비스 개발에 필요한 전문성을 ,"Tue, 14 Oct 2025 09:46:00 +0900"
전산망의 불이 꺼지면 국가는 멈춘다,https://zdnet.co.kr/view/?no=20251014092620,https://n.news.naver.com/mnews/article/092/0002393663?sid=105,기술금융 투자자와 핀테크 산업이 제대로 성장할 수 있을까 의문이다 대기업 CEO에 이공계 출신이 많이 발탁된다 중국 지도자 중에도 이공계 출신이 많다 기술 굴기를 밀어붙이고 있다 반면 페이팔 팔란티어 ,"Tue, 14 Oct 2025 09:39:00 +0900"
삼일PwC 위벤처스 스타트업 성장 지원 MOU 체결,https://view.asiae.co.kr/article/2025101409350327539,https://n.news.naver.com/mnews/article/277/0005663849?sid=101,2019년 설립된 위벤처스는 딥테크 정보통신기술 ICT 소비재 핀테크 반도체 등 다양한 분야에서 전문성을 갖춘 파트너들이 활약 중이다 설립 5년 만에 운용자산 6000억원을 돌파하며 대형 VC로 성장하고 있다 이번 ,"Tue, 14 Oct 2025 09:35:00 +0900"
카카오페이증권 제1회 AI 해커톤 대회 개최 AI로 일하는 방식을 바꾸 ,https://view.asiae.co.kr/article/2025101409334710683,https://n.news.naver.com/mnews/article/277/0005663847?sid=101,올해 카카오페이증권은 AI에 기반한 투자정보 서비스를 순차적으로 선보이는 등 핀테크 증권사로서 기술을 통한 사용자 투자 경험 혁신에 박차를 가하고 있다 카카오페이증권 이형주 AI서비스센터장은 quot 이번 ,"Tue, 14 Oct 2025 09:34:00 +0900"
카카오페이증권 quot AI로 일하는 방식 바꾼다 quot 제1회 AI 해커톤 대회 개 ,https://www.financialpost.co.kr/news/articleView.html?idxno=234726,https://www.financialpost.co.kr/news/articleView.html?idxno=234726,올해 카카오페이증권은 AI에 기반한 투자정보 서비스를 순차적으로 선보이는 등 핀테크 증권사로서 기술을 통한 사용자 투자 경험 혁신에 박차를 가하고 있다 이형주 카카오페이증권 AI서비스센터장은 quot 이번 ,"Tue, 14 Oct 2025 09:20:00 +0900"
옵스나우 파인디와 AI 인재 분석 기반 통합 솔루션 개발,https://www.hellot.net/news/article.html?no=106164,https://www.hellot.net/news/article.html?no=106164,이번 협약을 통해 옵스나우는 파인디 HR테크 솔루션의 공식 파트너 권한을 확보했으며 자사의 핀테크 솔루션과 결합해 한국과 일본 내 기업 고객을 공동으로 확대할 계획이다 양사는 공동 영업과 마케팅 프로그램을 ,"Tue, 14 Oct 2025 09:18:00 +0900"
 금융취약계층 선택지 넓힌다 핀다 우수 대부업 대출 비교 중개 ,http://www.joseilbo.com/news/news_read.php?uid=554440&class=18&grp=,https://n.news.naver.com/mnews/article/123/0002369711?sid=101,핀테크 기업 핀다가 우수 대부업 대출 비교 중개 서비스 를 시작하며 금융 취약계층의 대출 선택지를 넓혔다 13일 핀다에 따르면 대출비교플랫폼 빅5 핀다 토스 카카오페이 네이버페이 카카오뱅크 중 최초로 ,"Tue, 14 Oct 2025 09:16:00 +0900"
삼일PwC 위벤처스 스타트업 성장 지원 MOU 체결,http://www.fnnews.com/news/202510140851316569,https://n.news.naver.com/mnews/article/014/0005418731?sid=101,2019년 설립된 위벤처스는 딥테크 정보통신기술 ICT 소비재 핀테크 반도체 등 다양한 분야에서 전문성을 갖춘 파트너들이 활약 중이다 설립 5년 만에 운용자산 6000억 원을 돌파하며 대형 VC로 성장하고 있다 이번 ,"Tue, 14 Oct 2025 09:09:00 +0900"
미래에셋 박현주 장녀 박하민의 새 명함 VC 컨설팅 어드바이저 ,https://news.einfomax.co.kr/news/articleView.html?idxno=4378205,https://news.einfomax.co.kr/news/articleView.html?idxno=4378205,넥서스베이캐피탈 창업 이전 구 대표는 중국 핀테크 기업 크레딧이즈 CreditEase 에서 글로벌VC PE 부문 총괄을 지냈다 크레딧이즈에서 FoF 운용자산 AUM 을 약 10억 달러까지 성장시키는 데 주도적인 역할을 했다 ,"Tue, 14 Oct 2025 09:02:00 +0900"
삼일PwC 위벤처스 스타트업 성장 지원 위한 MOU 체결,https://biz.heraldcorp.com/article/10592629?ref=naver,https://n.news.naver.com/mnews/article/016/0002541263?sid=101,2019년 설립된 위벤처스는 딥테크 정보통신기술 ICT 소비재 핀테크 반도체 등 다양한 분야에서 전문성을 갖춘 파트너들이 활약 중이다 설립 5년 만에 운용자산 6000억원을 돌파하며 대형 VC로 성장하고 있다 이번 ,"Tue, 14 Oct 2025 09:02:00 +0900"
두나무 품는 네이버 챗GPT 더한 카카오 네카오 3분기 역대급 성과 ,https://www.ceoscoredaily.com/page/view/2025101316312216589,https://www.ceoscoredaily.com/page/view/2025101316312216589,업계에서는 네이버의 중장기 성장동력으로 핀테크와 블록체인 결합에 주목하고 있다 업계에 따르면 네이버는 핀테크 자회사 네이버파이낸셜을 통해 가상자산 거래소 두나무와 포괄적 주식교환을 추진할 것으로 ,"Tue, 14 Oct 2025 09:00:00 +0900"
카카오페이 첫 사내 AI 해커톤 성료 quot 혁신 아이디어 발굴 quot ,http://www.fnnews.com/news/202510140842157634,https://n.news.naver.com/mnews/article/014/0005418723?sid=101,올해 카카오페이증권은 AI에 기반한 투자정보 서비스를 순차적으로 선보이는 등 핀테크 증권사로서 기술을 통한 사용자 투자 경험 혁신에 박차를 가하고 있다 이형주 카카오페이증권 AI서비스센터장은 이번 ,"Tue, 14 Oct 2025 08:57:00 +0900"
카카오페이증권 제1회 AI 해커톤 대회 개최,https://www.cstimes.com/news/articleView.html?idxno=671651,https://www.cstimes.com/news/articleView.html?idxno=671651,올해 카카오페이증권은 AI에 기반한 투자정보 서비스를 순차적으로 선보이는 등 핀테크 증권사로서 기술을 통한 사용자 투자 경험 혁신에 박차를 가하고 있다 이형주 AI서비스센터장은 quot 이번 해커톤에서는 일상 업무에 ,"Tue, 14 Oct 2025 08:56:00 +0900"
패스트파이브 2025년 상반기 재계약률 94 달성,http://www.ikld.kr/news/articleView.html?idxno=321918,http://www.ikld.kr/news/articleView.html?idxno=321918,장기 입주 기업 중 한 곳인 글로벌 핀테크 기업 와이어바알리 는 2019년 첫 입주 이후 6년 이상 패스트파이브를 거점 오피스로 사용해 왔다 와이어바알리는 성장 단계마다 필요한 규모와 입지를 유연하게 선택할 수 ,"Tue, 14 Oct 2025 08:56:00 +0900"
카카오페이증권 첫 AI 해커톤 통해 일하는 방식 혁신,https://www.newswhoplus.com/news/articleView.html?idxno=42983,https://www.newswhoplus.com/news/articleView.html?idxno=42983,올해 카카오페이증권은 AI에 기반한 투자정보 서비스를 순차적으로 선보이는 등 핀테크 증권사로서 기술을 통한 사용자 투자 경험 혁신에 박차를 가하고 있다 이형주 카카오페이증권 AI서비스센터장은 quot 이번 ,"Tue, 14 Oct 2025 08:54:00 +0900"
카카오페이증권 제1회 AI 해커톤 시상,https://www.news2day.co.kr/article/20251014500028,https://www.news2day.co.kr/article/20251014500028,올해 카카오페이증권은 AI에 기반한 투자정보 서비스를 순차적으로 선보이는 등 핀테크 증권사로서 기술을 통한 사용자 투자 경험 혁신에 박차를 가하고 있다 이형주 카카오페이증권 AI서비스센터장은 이번 ,"Tue, 14 Oct 2025 08:52:00 +0900"
로빈후드 quot 예측시장 인수 가능성 quot 신흥 자산시장 진출 모색,https://www.newstopkorea.com/news/articleView.html?idxno=40303,https://www.newstopkorea.com/news/articleView.html?idxno=40303,최근 인터콘티넨털 익스체인지 ICE 가 폴리마켓 Polymarket 에 20억 달러 약 2조7000억 원 를 투자하면서 대형 거래소와 핀테크 기업 간 경쟁도 치열해지고 있다 스타트업 언더독 Underdog 역시 지난 9월 스포츠 리그 ,"Tue, 14 Oct 2025 08:50:00 +0900"
 AI로 일하는 방식 바꾼다 카카오페이증권 AI 해커톤 대회 열 ,http://www.edaily.co.kr/news/newspath.asp?newsid=02358326642332920,https://n.news.naver.com/mnews/article/018/0006137493?sid=101,올해 카카오페이증권은 AI에 기반한 투자정보 서비스를 순차적으로 선보이는 등 핀테크 증권사로서 기술을 통한 사용자 투자 경험 혁신에 박차를 가하고 있다 이형주 카카오페이증권 AI서비스센터장은 이번 ,"Tue, 14 Oct 2025 08:49:00 +0900"
 지분보다 비전 이해진식 네이버 거버넌스 향방 주목,http://www.datanews.co.kr/news/article.html?no=141112,http://www.datanews.co.kr/news/article.html?no=141112,창업자 개인의 지분율보다 핀테크와 가상자산을 결합한 새로운 생태계 구축이 더 중요하다는 판단을 한 것으로 보인다 다만 한국은 차등의결권 제도가 없기 때문에 지분율 역전이 현실화되면 경영권 논란이 불거질 수 ,"Tue, 14 Oct 2025 08:38:00 +0900"
 더벨 피플 amp 보드 첫 빅딜 김희철 네이버 CFO 비율 지배력 설득 삼 ,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510021256571760108265,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510021256571760108265,포털과 커머스에 집중돼 있던 기존 비즈니스 모델을 핀테크와 블록체인 기반 수익까지 다변화하려는 의지가 엿보인다 두나무가 7월 증권플러스 비상장을 물적분할했고 네이버파이낸셜이 9월 이 지분의 70 를 사들였다 ,"Tue, 14 Oct 2025 08:18:00 +0900"
 더벨 로펌 린 AI산업센터 줌인 구태언 TMT부문장 피지컬AI 규제 극복 ,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510082146153600104367,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510082146153600104367,구 변호사는 미국은 걸림돌이 되는 규제를 제거하는 입법을 하고 중국은 법이 없어도 공산당의 의지대로 움직인다 며 반면 한국은 산업이 클수록 규제가 따라붙는데 인터넷 핀테크에서 그랬고 이제 AI가 같은 ,"Tue, 14 Oct 2025 08:08:00 +0900"
서상민 카이아 의장 규제 대응 가장 빠른 퍼블릭체인 원화 스테이 ,https://decenter.kr/NewsView/2GZ6B8S7LB,https://decenter.kr/NewsView/2GZ6B8S7LB,그는 한국은 스테이블코인제도화가 완료된 뒤 본격 진출할 예정 이라며 핀테크 금융기관들이 SDK를 통해 카이아 기반 스테이블코인 송금 결제 정산 등 필요한 기능을 자유롭게 연동할 수 있도록 준비하고 있다 고 ,"Tue, 14 Oct 2025 08:02:00 +0900"
 퍼스트클래스 신한은행 공공배달앱 땡겨요 활성화 역량 집중,https://www.fetv.co.kr/news/article.html?no=202880,https://www.fetv.co.kr/news/article.html?no=202880,금융위원회는 디지털금융 협의회를 통해 금융회사와 핀테크 빅테크간 규제차익 해소 금융산업의 디지털화 촉진을 위한 디지털금융 규제 제도 개선방안 을 논의 마련했다 은행의 플랫폼 비즈니스 진출 허용 ,"Tue, 14 Oct 2025 08:02:00 +0900"
 핀테크 미래를 말하다 문서를 이해하는 AI 핀테크 인프라로 자리 잡 ,http://digitalchosun.dizzo.com/site/data/html_dir/2025/10/13/2025101380184.html,http://digitalchosun.dizzo.com/site/data/html_dir/2025/10/13/2025101380184.html,자동화하며 핀테크 산업의 핵심 인프라로 자리 잡았다 최근에는 서버 설치형 중심에서 벗어나 클라우드 로민은 직접 금융서비스를 제공하지 않지만 핀테크 산업의 중요한 인프라 기업으로 꼽힙니다 이유는 ,"Tue, 14 Oct 2025 08:00:00 +0900"
테더맥스 블록체인 행사 KBW 2025 성료 글로벌 네트워킹 강화,https://www.fntoday.co.kr/news/articleView.html?idxno=365444,https://www.fntoday.co.kr/news/articleView.html?idxno=365444,올해로 8회를 맞은 KBW 2025는 서울에서 9월 말부터 1주일간 진행되었으며 세계 주요 블록체인 프로젝트 글로벌 거래소 VC 핀테크 기업 그리고 다수의 스타트업이 참여했다 기조연설과 패널 토론 네트워킹 세션이 ,"Tue, 14 Oct 2025 08:00:00 +0900"
 더벨 thebell interview quot 수출 수입액 지급수단 정착 요구 MM제도 보강 ,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510011541074920103664,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510011541074920103664,TMT그룹에는 디지털자산 블록체인 플랫폼 이커머스 방송정보통신 모빌리티테크 핀테크 STO 기후테크 디지털 헬스케어 의료정보 개인정보 정보보호 IT송무 e스포츠 리걸테크 IT수사 정보보호 디지털포렌식 ,"Tue, 14 Oct 2025 07:52:00 +0900"
 핀테크핫이슈 금융권 국감 스타트 보안 사고 스테이블코인 도입 쟁 ,https://www.digitaltoday.co.kr/news/articleView.html?idxno=596335,https://www.digitaltoday.co.kr/news/articleView.html?idxno=596335,핀테크 기업 핀다가 우수 대부업 대출 비교 중개 서비스 를 시작하며 금융 취약계층의 대출 선택지를 넓혔다고 13일 밝혔다 핀다 우수 대부업 대출 비교 중개 서비스 출시 우수 대부업자는 저신용자 대출 요건을 ,"Tue, 14 Oct 2025 07:30:00 +0900"
 경영전략 써밋 2025 알아서 해주는 금융 시대 토스가 그리는 AI 에이 ,https://dealsite.co.kr/articles/149213,https://dealsite.co.kr/articles/149213,핀테크 선두주자인 토스는 누구에게나 평등한 금융 이라는 철학을 바탕으로 AI 기반의 신뢰 가능한 금융 생태계 구축에 속도를 내고 있다 사용자가 안심하고 맡길 수 있는 AI 금융 플랫폼을 구현하겠다는 구상이다 AI ,"Tue, 14 Oct 2025 07:14:00 +0900"
리플 스테이블코인 RLUSD 10개월 만에 8억3900만 달러 유입 XRP 5달러 ,https://www.g-enews.com/view.php?ud=202510140643103440e7e8286d56_1,https://www.g-enews.com/view.php?ud=202510140643103440e7e8286d56_1,10월에는 바레인 핀테크 베이 Bahrain Fintech Bay 와 협력해 중동 북아프리카 지역에서 RLUSD 채택 확대를 위한 파일럿 프로그램과 액셀러레이터 프로젝트를 시작했다 이용수 글로벌이코노믹 기자,"Tue, 14 Oct 2025 07:10:00 +0900"
통신사 핀테크 카드사 전방위 보안사고에 감독당국 책임론 확대일 ,http://www.hansbiz.co.kr/news/articleView.html?idxno=782502,http://www.hansbiz.co.kr/news/articleView.html?idxno=782502,통신 핀테크 카드 등 국내 산업 전반에서 보안사고가 잇따라 발생하면서 이를 관리 감독해야할 감독당국의 책임론이 확산되고 있다 연합뉴스 한스경제 이나라 기자 통신 핀테크 카드 등 금융과 정보통신 ,"Tue, 14 Oct 2025 06:40:00 +0900"
 네 카 토 지분 쥔 증권사들 스테이블코인 수혜 꽃놀이패 방긋,https://it.chosun.com/news/articleView.html?idxno=2023092148791,https://it.chosun.com/news/articleView.html?idxno=2023092148791,네이버 카카오 토스 네카토 등 이른바 국내 대표 핀테크 계열사 지분을 보유한 증권사들이 주목받고 있다 이들 결제 3사가 스테이블코인 수혜 기업으로 꼽히는 만큼 사업 과정에서 협업 제휴 등의 이점을 누릴 수 ,"Tue, 14 Oct 2025 06:00:00 +0900"
인도 AI 강국 도약 가속 2027년 시장 170억달러 3배 성장 전망,https://www.g-enews.com/view.php?ud=2025101318400558090c8c1c064d_1,https://www.g-enews.com/view.php?ud=2025101318400558090c8c1c064d_1,민간 은행은 AI 기반 컨택 센터를 테스트하기 시작했고 온라인 결제 플랫폼과 핀테크 회사는 사기 탐지 및 디지털 뱅킹에 AI를 사용했으며 부동산 기술 회사는 생성 모델을 배포하여 가격 인사이트와 대화형 지원을 ,"Tue, 14 Oct 2025 05:36:00 +0900"
RLUSD 10개월 만에 8억 3 900만 달러 유입 XRP 5달러로 이끈다,http://coinreaders.com/192173,http://coinreaders.com/192173,10월에는 바레인 핀테크 베이 Bahrain Fintech Bay 와 협력해 중동 북아프리카 지역에서 RLUSD 채택 확대를 위한 파일럿 프로그램과 액셀러레이터 프로젝트를 시작했다 RLUSD의 빠른 성장세와 글로벌 확장은 향후 ,"Tue, 14 Oct 2025 05:22:00 +0900"
앞면은 혁신 뒷면은 불안 스테이블 코인은 던져졌다,https://www.joongang.co.kr/article/25373505,https://n.news.naver.com/mnews/article/025/0003474985?sid=101,지역화폐 운영을 대행하는 핀테크 기업 코나아이는 최근 스테이블코인계의 지역화폐 인 네이버 카카오 등 대형 정보기술 IT 기업과 시중은행은 물론 핀테크 블록체인 게임회사 등도 팔을 걷어붙였다 ,"Tue, 14 Oct 2025 05:00:00 +0900"
통신 금융 합쳐 리스크평가 데이터 결합 증가,https://www.junggi.co.kr/article/articleView.html?no=34634,https://www.junggi.co.kr/article/articleView.html?no=34634,신용평가 핀테크 등 데이터결합 주도 각 데이터 결합당 참여 기업 수는 2021년 2 91개에서 2024년 3 63개로 이 밖에 핀테크 37 3 카드 35 3 은행 32 4 등이 뒤를 이었다 비금융분야에서는 유통이 28 4 로 가장 높은 ,"Tue, 14 Oct 2025 00:00:00 +0900"
 전문가 칼럼 안전과민 강박 트라우마와 최면심리 치유,https://www.tfmedia.co.kr/news/article.html?no=196404,https://www.tfmedia.co.kr/news/article.html?no=196404, 프로필 강성후 Soul트라우마최면심리치유센터 원장 Soul트라우마최면심리치유센터 원장 KDA 한국디지털자산사업자연합회장 사 한국핀테크학회 부회장 조세금융신문 토큰포스트 NBN미디어 고정 필진 제주 ,"Mon, 13 Oct 2025 22:16:00 +0900"
비트코인 2025년 320만 달러 전망 아서 헤이즈 펀더멘털 중심 시장 ,https://www.tokenpost.kr/news/cryptocurrency/293919,https://www.tokenpost.kr/news/cryptocurrency/293919,이번 행사는 글로벌 핀테크 기업 언리밋 Unlimit 이 공동 주최했으며 결제 처리 뱅킹 서비스 BaaS 법정화폐 온램프 구축 등에서 게임파이 GameFi 및 디파이 DeFi 를 잇는 다리 역할을 집중 소개했다 레일즈 Rayls ,"Mon, 13 Oct 2025 21:58:00 +0900"
진천군 코나아이 우선협상대상자 선정 지역화폐 통합 플랫폼 구축 추 ,http://www.lawissue.co.kr/view.php?ud=202510132146297123204ead0791_12,http://www.lawissue.co.kr/view.php?ud=202510132146297123204ead0791_12,글로벌 핀테크 기업 코나아이가 충청북도 진천군의 지역화폐인 진천사랑상품권 운영대행 우선협상대상자로 선정됐다 이번 선정으로 진천군은 모바일 카드 지류 등 분산된 상품권 시스템을 통합해 운영 효율성을 높일 ,"Mon, 13 Oct 2025 21:48:00 +0900"
300만 대한외국인 모셔라 6조 쓰는 큰손 잡으려 이것 까지 내놨다,https://www.mk.co.kr/article/11440485,https://n.news.naver.com/mnews/article/009/0005572215?sid=101,신한카드는 지난 5월 해외 송금 핀테크 기업 이나인페이 E9pay 와 제휴해 외국인 전용 신용카드 이나인페이 신한카드 를 출시했다 이 카드는 총 16개국 언어로 상품 안내를 제공하며 GS25 편의점에서 24시간 카드를 ,"Mon, 13 Oct 2025 21:13:00 +0900"
교환 합병 거쳐 종착지는 네이버그룹 CEO라운지 ,https://www.mk.co.kr/article/11438367,https://n.news.naver.com/mnews/article/024/0000100523?sid=102,최근 네이버는 핀테크 자회사 네이버파이낸셜을 통해 두나무를 완전자회사로 편입하기 위한 포괄적 주식교환 등 다양한 협력 방안을 논의하고 있다 고 공시했다 그러면서도 아직 정해진 건 없으며 네이버 ,"Mon, 13 Oct 2025 21:01:00 +0900"
LS에코에너지 동남아 데이터센터에 첫 버스덕트 수출,https://www.kwnews.co.kr/page/view/2025101311030370661,https://n.news.naver.com/mnews/article/087/0001147726?sid=102,동남아시아는 클라우드 핀테크 확산과 각국 정부의 데이터 현지화 정책으로 글로벌 기업들의 IDC 투자가 빠르게 늘고 있는 핵심 시장이다 특히 베트남은 외국 기업의 데이터센터 100 소유가 가능해 글로벌 ,"Mon, 13 Oct 2025 21:00:00 +0900"
네이버는 커머스 카카오는 톡광고 네카오 호실적 속 다른 길,https://www.ajunews.com/view/20251013152049388,https://www.ajunews.com/view/20251013152049388,네이버 커머스 핀테크 중심 다각화로 실적 견인 카카오 AI 전략으로 광고 수익 확대 아주경제 백서현 네이버는 커머스와 핀테크 중심으로 포트폴리오를 다각화 한 것이 주효했고 카카오는 톡비즈 중심의 광고 ,"Mon, 13 Oct 2025 20:00:00 +0900"
